card_id,min_amount,min_amount_source,category_id,group_name,benefit_type,rate,fixed_amount,unit_basis,raw_text
2638,300000,CARD_LEVEL,16,프리미엄,PREMIUM_SERVICE,,,,VISA Platinum
2640,500000,CARD_LEVEL,28,프리미엄 서비스,PREMIUM_SERVICE,,,,Visa 브랜드 플래티넘서비스
2642,500000,CARD_LEVEL,28,프리미엄 서비스,PREMIUM_SERVICE,,,,VISA 플래티넘 서비스
2657,500000,CARD_LEVEL,23,바우처,VOUCHER_GIFT,,,,"바우처 5가지 중 1가지를 선택하여 이용 (연 1회, 서비스 실적 조건 확인)"
2673,200000,CARD_LEVEL,19,편의점,POINT_UNSPECIFIED,,,,[필수 생활비] 편의점 적립
2677,500000,CARD_LEVEL,23,바우처,VOUCHER_GIFT,,,,"프리미엄 기프트 제공(①-④ 중 택 1, 연 1회)"
2678,500000,CARD_LEVEL,23,바우처,VOUCHER_GIFT,,,,"프리미엄 기프트 제공(①-④ 중 택 1, 연 1회)"
2703,500000,CARD_LEVEL,23,바우처,VOUCHER_GIFT,,,,"바우처 4가지 중 1가지를 선택하여 이용 (연 1회, 서비스 실적 조건 확인)"
2703,500000,CARD_LEVEL,3,주유,POINT_UNSPECIFIED,,,,[REWARD] 주유/EV충전 적립 (지난달 실적 조건 및 적립한도 확인)
2705,500000,CARD_LEVEL,23,바우처,VOUCHER_GIFT,,,,[PREMIUM VOUCHER] 바우처 2가지 중 1가지를 선택하여 이용 (연 1회)
2709,500000,CARD_LEVEL,28,프리미엄 서비스,PREMIUM_SERVICE,,,,Visa Platinum 서비스
2710,500000,CARD_LEVEL,16,프리미엄,MEMBERSHIP_BENEFIT,,,,우대 서비스
2710,500000,CARD_LEVEL,28,프리미엄 서비스,PREMIUM_SERVICE,,,,Visa Platinum 서비스
2711,500000,CARD_LEVEL,16,프리미엄,MEMBERSHIP_BENEFIT,,,,우대 서비스
2712,500000,CARD_LEVEL,16,프리미엄,MEMBERSHIP_BENEFIT,,,,우대 서비스
2725,300000,CARD_LEVEL,28,프리미엄 서비스,PREMIUM_SERVICE,,,,Mastercard Platinum 서비스
2726,400000,CARD_LEVEL,28,프리미엄 서비스,PREMIUM_SERVICE,,,,Mastercard Platinum 서비스
2730,500000,CARD_LEVEL,23,바우처,VOUCHER_GIFT,,,,프리미엄 바우처
2737,500000,CARD_LEVEL,28,프리미엄 서비스,MEMBERSHIP_BENEFIT,,,,[우대 서비스] 메탈 플레이트 제공
2738,500000,CARD_LEVEL,6,기타,INSTALLMENT_SERVICE,,,,[우대서비스] M긴급적립·무이자 할부·롯데백화점 전용 쿠폰
2739,500000,CARD_LEVEL,6,기타,INSTALLMENT_SERVICE,,,,[우대서비스] M긴급적립·무이자 할부·롯데백화점 전용 쿠폰
2751,500000,CARD_LEVEL,28,프리미엄 서비스,MEMBERSHIP_BENEFIT,,,,[우대 서비스] 메탈 플레이트 제공
2752,500000,CARD_LEVEL,28,프리미엄 서비스,MEMBERSHIP_BENEFIT,,,,[우대 서비스] 메탈 플레이트 제공
2753,500000,CARD_LEVEL,28,프리미엄 서비스,MEMBERSHIP_BENEFIT,,,,[우대 서비스] 메탈 플레이트 제공
2755,500000,CARD_LEVEL,23,바우처,VOUCHER_GIFT,,,,취향대로 선택하는 럭셔리 라이프 바우처
2755,500000,CARD_LEVEL,28,프리미엄 서비스,MEMBERSHIP_BENEFIT,,,,[우대 서비스] 메탈 플레이트 제공
2756,500000,CARD_LEVEL,23,바우처,VOUCHER_GIFT,,,,국내 Luxury/Gourmet 영역에서 카테고리 구분 없이 사용 가능한 바우처
2756,500000,CARD_LEVEL,28,프리미엄 서비스,MEMBERSHIP_BENEFIT,,,,[우대 서비스] 메탈 플레이트
2757,500000,CARD_LEVEL,23,바우처,VOUCHER_GIFT,,,,국내 Luxury/Gourmet 영역에서 카테고리 구분 없이 사용 가능한 바우처
2757,500000,CARD_LEVEL,28,프리미엄 서비스,MEMBERSHIP_BENEFIT,,,,[우대 서비스] the Black Concierge
2762,0,CARD_LEVEL,23,바우처,VOUCHER_GIFT,,,,기프트 옵션 서비스
2762,0,CARD_LEVEL,28,프리미엄 서비스,PREMIUM_SERVICE,,,,공항 라운지 서비스・특수 소재 카드
2763,400000,CARD_LEVEL,19,편의점,MEMBERSHIP_BENEFIT,,,,CU 멤버십 서비스
2764,400000,CARD_LEVEL,6,기타,MEMBERSHIP_BENEFIT,,,,[우대 서비스] 메탈 플레이트 제공
2776,500000,CARD_LEVEL,28,프리미엄 서비스,MEMBERSHIP_BENEFIT,,,,[우대 서비스] 메탈 플레이트 제공
2781,500000,CARD_LEVEL,23,바우처,VOUCHER_GIFT,,,,"[Classic 전용혜택] 쿠폰 서비스 연 1회 제공, 4가지 중 택 1"
2788,0,CARD_LEVEL,20,항공마일리지,MILEAGE_UNSPECIFIED,,,,대한항공 마일리지/아시아나항공 마일리지 적립(택 1)
2788,0,CARD_LEVEL,15,면세점,DISCOUNT_SERVICE_GENERIC,,,,JDC 면세점 할인 서비스/골프장 부킹 대행 서비스
2790,500000,CARD_LEVEL,28,프리미엄 서비스,MEMBERSHIP_BENEFIT,,,,우대 서비스
2791,500000,CARD_LEVEL,28,프리미엄 서비스,MEMBERSHIP_BENEFIT,,,,우대 서비스
2792,500000,CARD_LEVEL,28,프리미엄 서비스,MEMBERSHIP_BENEFIT,,,,우대 서비스
2793,500000,CARD_LEVEL,28,프리미엄 서비스,MEMBERSHIP_BENEFIT,,,,우대 서비스
2795,0,CARD_LEVEL,2,모든가맹점,POINT_UNSPECIFIED,,,,전 가맹점 적립 서비스
2795,0,CARD_LEVEL,13,선택형,DISCOUNT_SERVICE_GENERIC,,,,선택 할인서비스 (2종 중 택1)
2824,500000,CARD_LEVEL,28,프리미엄 서비스,PREMIUM_SERVICE,,,,MasterCard Platinum Service
2830,0,CARD_LEVEL,19,편의점,POINT_UNSPECIFIED,,,,[편의점 적립] 필수 생활비 - 편의점 적립
2845,400000,CARD_LEVEL,6,기타,VOUCHER_GIFT,,,,쿠폰 서비스 (2종 중 택1)
2867,500000,CARD_LEVEL,6,기타,POINT_UNSPECIFIED,,,,[갤러리아 기본 서비스] 갤러리아 G포인트 서비스
2867,500000,CARD_LEVEL,6,기타,INSTALLMENT_SERVICE,,,,[갤러리아 특별 서비스] 갤러리아 백화점 24/36개월 장기할부
2876,0,CARD_LEVEL,33,무이자할부,INSTALLMENT_SERVICE,,,,무이자 할부 혜택
2877,500000,CARD_LEVEL,23,바우처,VOUCHER_GIFT,,,,프리미엄 바우처 제공
2887,100000,CARD_LEVEL,12,푸드,POINT_UNSPECIFIED,,,,오늘도 적립 서비스
2887,100000,CARD_LEVEL,1,쇼핑,POINT_UNSPECIFIED,,,,일상 속 적립 서비스
2889,100000,CARD_LEVEL,12,푸드,POINT_UNSPECIFIED,,,,오늘도 적립 서비스
2889,100000,CARD_LEVEL,1,쇼핑,POINT_UNSPECIFIED,,,,일상 속 적립 서비스
2890,200000,CARD_LEVEL,14,생활,POINT_UNSPECIFIED,,,,"[일상 생활비 적립] 가족행사월(5월, 12월) 적립 한도 5천 포인트 추가 제공"
2890,200000,CARD_LEVEL,19,편의점,POINT_UNSPECIFIED,,,,[필수 생활비 적립] 편의점 포인트 적립
2892,200000,CARD_LEVEL,12,푸드,POINT_UNSPECIFIED,,,,[One Pick] 맛집 가맹점 최대 3천 포인트 적립
2893,200000,CARD_LEVEL,21,온라인쇼핑,POINT_UNSPECIFIED,,,,[One Pick] 온라인 쇼핑몰 최대 3천 포인트 적립
2897,500000,CARD_LEVEL,18,카페,POINT_UNSPECIFIED,,,,스타벅스 이용 시 스타벅스 별 리워드 적립
2897,500000,CARD_LEVEL,6,기타,POINT_UNSPECIFIED,,,,스타벅스 선불카드 충전 이용 시 스타벅스 별 리워드 적립
