card_id,raw_text
2058,다이소 20% 할인 · 편의점/드럭스토어 5% 할인 · 소셜커머스 10% 할인
2058,"다이소 결제금액의 20% 청구할인
다이소 멤버십 포인트 자동적립"
2058,"쿠팡, 티몬, 위메프 10% 할인"
2058,미용실・이용원 10% 할인
2058,"올리브영, 랄라블라 5% 할인"
2058,"CU, GS25, 세븐일레븐 5% 할인"
2058,"CGV, 롯데시네마 2천원 할인"
2058,주요 커피전문점 10% 할인
2058,주요 놀이공원 할인
2060,L.POINT 0.2% 적립
2060,전국 가맹점에서 롯데카드 제공 L.POINT 0.2% 적립
2070,"커피 최대 25,000원 할인 · 스트리밍 50% 할인 · 배달앱 최대 1만원 할인"
2070,"스타벅스, 투썸플레이스, 폴바셋 5천원 결제일 할인"
2070,"넷플릭스, 유튜브, 왓챠, 멜론 50% 결제일 할인"
2070,"GS25, CU, 세븐일레븐 1천원 결제일 할인"
2070,배달앱 할인
2070,"[반값카드] 의외로 잘 모르는 스타벅스 반값 공략법, 카페 50% 카드"
2071,삼성페이 이용시 최대 1만 4천원 할인 · 외식업종 최대 20% 청구할인
2071,국내 가맹점에서 삼성페이 롯데카드 결제 시 청구할인
2071,L.POINT 외식업종 제휴사 청구할인
2072,"전통시장 15% 할인 · 이동통신요금 2천원 할인 · 코레일, 고속버스 5% 할인"
2072,전통시장 15% 할인
2072,나들가게 15% 할인
2072,"이동통신요금 2,000원 할인"
2072,교통 5% 할인
2073,통신비 3천원 할인 · 스타벅스 1천원 할인 · 쿠팡 2천원 할인
2073,"SKT, KT, LGU+ 이동통신 할인"
2073,[WEEKDAY 할인] 월요일 - 스타벅스 1천원 할인
2073,[WEEKDAY 할인] 화요일 - 쿠팡 2천원 할인
2073,[WEEKDAY 할인] 수요일 - 편의점 1천원 할인
2073,[WEEKDAY 할인] 목요일 - 배달의민족 1천원 할인
2073,[WEEKDAY 할인] 금요일 - CGV 2천원 할인
2074,간편결제 1천원 할인 · CGV 3천원 할인 · 어학시험 2천원 할인
2074,"카카오페이, 네이버페이, PAYCO 1천원 할인"
2074,"CGV 온라인 영화예매 3,000원 할인"
2074,"TOEIC, TEPS 2천원 할인"
2075,통신비 2천원 할인 · 병원/약국 5% 할인 · 골프 5% 할인
2075,이동통신비 2천원 할인
2075,"병원, 약국 5% 할인"
2075,"골프장, 골프연습장 5% 할인"
2075,대형마트 5% 할인
2075,숙박업종 5% 할인
2075,"자동차정비 5,000원 할인"
2075,"영화 2,000원 할인"
2075,"고속버스, KTX/SRT, 렌터카 5% 할인"
2075,"파리바케트, 뚜레쥬르 10% 할인"
2076,통신비 2천원 할인 · 병원/약국 5% 할인 · 골프 5% 할인
2076,이동통신비 2천원 할인
2076,"병원, 약국 5% 할인"
2076,"골프장, 골프연습장 5% 할인"
2076,대형마트 5% 할인
2076,숙박업종 5% 할인
2076,"자동차정비 5,000원 할인"
2076,"영화 2,000원 할인"
2076,"고속버스, KTX/SRT, 렌터카 5% 할인"
2076,"파리바케트, 뚜레쥬르 10% 할인"
2077,간편결제 1천원 할인 · CGV 3천원 할인 · 어학시험 2천원 할인
2077,간편결제 1천원 할인
2077,CGV 3천원 할인
2077,"TOEIC, TEPS 2천원 할인"
2078,간편결제 1천원 할인 · CGV 3천원 할인 · 어학시험 2천원 할인
2078,간편결제 1천원 할인
2078,CGV 3천원 할인
2078,"TOEIC, TEPS 2천원 할인"
2079,홈쇼핑 6% 할인 · 백화점 5% 할인 · 베이커리 10% 할인
2079,홈쇼핑 6% 할인
2079,백화점 5% 할인
2079,베이커리 10% 할인
2079,통신비 5천원 할인
2080,백화점 7% 할인 · 온라인쇼핑 10% 할인 · 커피 1천원 할인
2080,백화점 7% 할인
2080,온라인쇼핑 10% 할인
2080,커피 1천원 할인
2080,뷰티업종 10% 할인
2080,인터파크 공연 5% 할인
2080,영화 2천원 할인
2080,학원 5% 할인
2081,대형마트 5% 할인 · 편의점 5% 할인 · 통신비 5천원 할인
2081,대형마트 5% 할인
2081,편의점 5% 할인
2081,통신비 5천원 할인
2081,"골프장, 골프연습장 5% 할인"
2081,스포츠·레저 5% 할인
2081,영화 2천원 할인
2081,패밀리레스토랑 10% 할인
2082,대형마트 5% 할인 · 편의점 5% 할인 · 통신비 5천원 할인
2082,이동통신요금 2천원 할인
2082,학원 5% 할인
2082,"병원, 약국 5% 할인"
2082,인터넷쇼핑 5% 할인
2082,"백화점, 대형마트 5% 할인"
2082,영화 2천원 할인
2082,"도서 2,000원 할인"
2082,공연 3% 할인
2083,주유 리터당 최대 60원 할인 · 도서 2천원 할인 · 커피 10% 할인
2083,전국 주유 리터당 최대 60원 할인
2083,도서 2천원 할인
2083,커피 10% 할인
2083,대형마트 5% 할인
2083,편의점 5% 할인
2084,백화점 5% 할인 · 도서 2천원 할인 · 커피 10% 할인
2084,커피전문점 10% 할인
2084,"영화 최대 4,000원 할인"
2084,공연 3% 할인
2084,"어학응시료 2,000원 할인"
2084,도서 2천원 할인
2084,백화점 5% 할인
2084,인터넷 쇼핑 10% 할인
2085,모든가맹점 0.3% 적립 · 포인트 자동 캐시백
2085,모든 가맹점 0.3% 포인트 적립
2085,캐시백
2085,포인트 자동 캐시백 입금
2086,모든가맹점 최대 1% 적립 · 포인트 자동 캐시백
2086,모든 가맹점 0.3% 포인트 적립
2086,캐시백
2086,포인트 자동 캐시백 입금
2090,"1,500원당 1마일리지 적립 · 프리미어 호텔 서비스 연 1회 제공 · 골프장 연 2회 그린피 무료"
2090,"국내 이용금액 1,500원당 1마일리지 적립
해외 이용금액 1,500원당 1~3마일리지 적립"
2090,국내 유명 면세점 10% 할인
2091,항공 마일리지 대한항공/아시아나항공 적립 · 대한항공 기내면세점 10% 청구할인 · trendy OPTION 연 3개 선택
2091,"대한항공 / 아시아나 항공 마일리지 적립
항공 좌석 승급(비즈니스→퍼스트 또는 비즈니스 스위트) 또는 동반자 비즈니스석 무료 항공권 (택1)"
2092,모든가맹점 0.3% 적립 · 평일 점심 1천원 할인 · 휴일 마트 3천원 할인
2092,모든가맹점 0.3% 포인트 적립
2092,평일 점심시간 1천원 할인
2092,휴일 대형마트 3천원 할인
2092,"점심값 1만원 시대, 점심 & 음식점 할인 받는 직장인 체크카드 추천 BEST 3"
2093,"국내외가맹점 1,500원당 1마일 적립 · 40만원 상당 스페셜기프트 제공 · 호텔/쇼핑/골프 프리미엄서비스 제공"
2093,"국내외 가맹점 이용금액 1,500원당 1 스카이패스 마일리지 적립"
2094,카카오페이 15% 할인 · 편의점 5% 할인 · 온라인쇼핑 10% 할인
2094,카카오페이 15% 할인
2094,편의점 5% 할인
2094,온라인쇼핑 10% 할인
2094,어학시험 2천원 할인
2094,영화 2천원 할인
2094,커피 10% 할인
2094,패스트푸드 10% 할인
2095,모든가맹점 최대 0.2% 적립 · 대형마트 1% 적립 · 학원 1% 적립
2095,[기본 적립] 국내 모든 가맹점 이용금액 최대 0.2% 적립
2095,[추가 적립] 대형마트 1% 적립
2095,학원 1% 적립
2095,"병/의원, 약국 1% 적립"
2095,캐시백
2095,포인트 자동 캐시백
2096,모든가맹점 최대 0.2% 적립 · 대형마트 1% 적립 · 학원 1% 적립
2096,[기본 적립] 국내 모든 가맹점 이용금액 최대 0.2% 적립
2096,[추가 적립] 대형마트 1% 적립
2096,학원 1% 적립
2096,"병/의원, 약국 1% 적립"
2096,캐시백
2096,포인트 자동 캐시백
2097,"1,000원당 1마일리지 적립 · 프리미어 호텔 서비스 연 1회 제공 · 골프장 연 2회 그린피 무료"
2097,"국내 이용금액 1,000원당 1마일리지 적립
해외 이용금액 1,000원당 1~3마일리지 적립"
2097,국내 유명 면세점 10% 할인
2099,에너지절약시 5만점 적립 · 학원 5% 적립 · 병원 5% 적립
2099,생활에너지 10% 이상 절약시 5만점 에코머니 적립
2099,"학원,병의원,대형할인점,백화점,농협판매장 5% 에코머니 적립"
2099,주요 패밀리레스토랑 이용시 10% 에코머니 적립
2099,이동통신요금 3% 에코머니 적립
2099,"버스, 지하철, 고속버스, KTX 5~10% 에코머니 적립"
2099,"헬스클럽, 수영장, 테니스장, 볼링장 에코머니 적립(10%)"
2099,현대카드ZERO Edition2(할인형)
2099,zgm 할인카드
2104,국내외가맹점 1% 적립 · 40만원 상당 스페셜기프트 제공 · 호텔/쇼핑/골프 프리미엄서비스 제공
2104,국내외 가맹점 1% L.POINT 적립
2106,국내외가맹점 1천원당 1마일 적립 · 40만원 상당 스페셜기프트 제공 · 호텔/쇼핑/골프 프리미엄서비스 제공
2106,"국내외 가맹점 이용금액 1,000원당 1 아시아나 마일리지 적립"
2118,아시아나 1천원당 1마일 적립 · SK주유소 60원/L 할인 · 영화관 최대 3천원 할인
2118,"일시불 및 할부 매출액 1,000원당 1마일 적립"
2118,SK주유소 및 LPG충전소 리터당 60원 청구 할인
2118,"영화관 1,500원 ~ 3,000원 청구 할인"
2118,"커피전문점 이용금액의 10% 청구할인
패밀리레스토랑 20% 청구 할인"
2118,롯데월드 이용 금액 50% 청구 할인
2127,제주지니 가맹점 3% 청구할인 · 국내/해외 0.7%/1.0% AirMoney적립
2127,할인
2127,"AIR MONEY 할인 서비스
제주지니 가맹점 이용시 3% 청구할인"
2127,적립
2127,"AIR MONEY 적립
디지털구독 서비스 특별적립"
2128,"1,500원당 1마일리지 적립 · 분기실적 150만원 이상 시 1천5백마일리지 적립 · 공항라운지 무료 이용"
2128,"마일리지형(스카이패스) 국내·외 매출 건별 1,500원당 1마일리지
보너스 마일리지 적립(분기별 1회, 연 4회)"
2128,zgm 할인카드
2130,1천원당 1마일리지 적립 · 분기실적 150만원 이상 시 1천5백마일리지 적립 · 공항라운지 무료 이용
2130,"마일리지형(아시아나클럽) 국내·외 매출 건별 1,000원당 1마일리지
보너스 마일리지 적립(분기별 1회, 연 4회)"
2130,zgm 할인카드
2131,모든가맹점 0.8% 적립 · 분기실적 150만원 이상 시 2만5천P 적립 · 공항라운지 무료 이용
2131,적립
2131,"기본적립 : 국내·외 0.8% NH포인트 적립
보너스 포인트 적립(분기별 1회, 연 4회)"
2131,zgm 할인카드
2132,"정유사 리터당 100원 할인 · 차량관련업종,카페,편의점 5% 할인"
2132,전국 모든 정유사 대상 리터당 100원 할인
2132,할인
2132,"보험료할인, 차량관련업종 할인
GS편의점, 스타벅스, 투썸플레이스 5% 청구할인"
2139,세븐일레븐 10% 할인 · 2년차부터 연회비면제 서비스 · 미용실 최대 20% 할인
2139,세븐일레븐매장 10%할인
2139,미용실 최대 20% 할인
2139,놀이공원 할인
2139,롯데 자이언츠 20% 할인
2139,"뮤지컬, 연극 등 공연 10~30% 할인"
2139,SK주유소 리터당 SK주유포인트 50원적립
2139,L.POINT 적립
2140,롯데홈쇼핑 2% 포인트적립 · 놀이공원 50% 할인 · 미용실 최대 20% 할인
2140,롯데홈쇼핑 포인트 적립 및 할인쿠폰 제공
2140,미용실 최대 20% 할인
2140,롯데 자이언츠 20% 할인
2140,쇼핑 5% 할인
2140,"롯데시네마 관람료 1,500원 청구할인"
2140,SK주유소 리터당 SK주유포인트 50원적립
2140,포인트 적립
2147,최대 2% 캐시백 · 놀이공원 최대 50% 현장할인 · T.G.I.FRIDAY'S 10% 현장할인
2147,캐시백
2147,Weekly 캐시백 서비스
2147,놀이공원 최대 50% 현장할인
2147,"롯데시네마 1,500원 할인"
2148,주요 패밀리레스토랑 10% 청구할인 · 온라인쇼핑몰 5% 청구할인 · 커피 전문점 20% 청구할인
2148,"KCTV 방송요금 자동이체시 5천원 ~ 7천원 청구 할인
이동통신요금 자동이체시 1천원 청구 할인"
2148,영화관 최대 3천원 청구 할인
2148,온라인쇼핑몰 5% 청구 할인
2148,주요 커피 전문점 20% 청구할인
2149,이랜드리테일 7% 할인 · 주요 마트 5% 할인
2149,이랜드리테일 이용금액 7% 결제일할인
2149,주요 마트 이용금액 5% 결제일 할인
2149,L.POINT 적립
2150,"병/의원, 산후조리업종 5% 청구할인 · 의요,육아업종 1~4% 에코머니 적립 · 커피전문점 20% 청구할인"
2151,"커피전문점 10% 청구할인 · 영화관 2,000원 청구할인 · 국내 가맹점 0.2~0.8% 에코머니 적립"
2151,커피전문점 10% 청구할인
2151,"영화관 2,000원 청구 할인"
2151,적립
2151,"국내 가맹점 이용금액의 0.2∼0.8% 에코머니 포인트 적립
대중교통 이용금액의 5∼20% 에코머니 포인트 적립"
2151,현대카드ZERO Edition2(할인형)
2165,"버스,지하철,택시 10% 청구할인 · SKT, KT, LGU+ 이동통신 요금 3% 청구할인 · CU편의점 최대 7% 청구할인"
2165,대중교통 할인
2165,"토익 응시료 할인
도내 서비스 할인 (영어학원, 서점)"
2165,휴대폰 통신 요금 할인
2165,CU편의점 1만원 이상 결제시 2% ~ 7% 청구 할인
2165,"CGV, 메가박스, 롯데시네마 이용시 1,500원~3,000원 청구 할인"
2165,"패밀리레스토랑 할인
커피, 음료 이용액 할인"
2170,"5개 온라인 몰 5% 청구할인 · 대한항공 마일리지 1,000원당 1마일 적립 · 커피전문점 20% 청구할인"
2170,5개 온라인몰 5% 청구 할인
2170,이동통신요금 3% 청구 할인
2170,대한항공 스카이패스 마일리지 적립 서비스
2170,영화관 최대 3천원 청구 할인
2170,"패밀리레스토랑 할인
커피, 음료 이용액 할인"
2172,"버스,지하철,택시 10% 청구할인 · 이동통신요금 3% 청구할인 · 커피전문점 20% 청구할인"
2172,대중교통 10% 청구 할인
2172,"토익 응시료 할인
도내 서비스 할인 (영어학원, 서점)"
2172,이동통신요금 3% 청구 할인
2172,편의점(CU) 최대 7% 청구 할인
2172,"패밀리레스토랑(VIPS) 20% 청구 할인
커피전문점 20% 청구 할인"
2173,"병/의원,조산원,산후조리원 3% 청구할인 · 이동통신요금 1,000원 청구할인 · 커피전문점 10% 청구할인"
2173,"A-Type(for Baby)
- 병/의원 조산원, 산후조리원업종(정부지원금 제외) 3% 청구할인 등"
2173,"B-Type(for Children)
- 이동통신요금 자동이체시 1천원 청구할인 등"
2173,"C-Type(for Green Life)
- 국내 가맹점 이용금액 0.2~0.5% 에코머니 포인트 기본 적립 등"
2173,편의점(CU) 최대 7% 청구 할인
2174,"영화입장권 2,000원 청구할인 · 국내 가맹점 0.2~0.5% 에코머니 적립 · 커피전문점 10% 청구할인"
2174,"영화입장권 2,000원 청구할인 서비스"
2174,커피전문점 10% 청구할인 서비스
2174,적립
2174,기본적립 전국 가맹점 국내 가맹점 이용금액 0.2~0.5% 에코머니 포인트 적립
2175,SK주유소 리터당 최대 120원 청구할인 · 주차장 10% 청구할인 · 약국 5% 청구할인
2175,"SK주유소, 충전소 리터당 최대 120원 청구할인"
2175,생활 할인 서비스 5~10% 청구할인
2177,디지털 스트리밍 최대 1만원 할인 · 온라인쇼핑 5% 청구할인 · 간편결제 5% 청구할인
2177,적립
2177,전주 삼색 서비스 월 최대 1만원 적립
2177,적립
2177,온라인에서 결제 시 5% 청구할인
2178,선택업종 최대 1% 적립 · 후불교통 5% J머니 적립 · 주요 카페/베이커리 5% J머니 적립
2178,"Triple 적립서비스
- 전월실적, 한도제한없이 선택 타입 업종 최대 1% 적립"
2178,적립
2178,JUST LIFE 적립서비스
2179,"선택업종 최대 2% 적립 or 캐시백 · 모든 가맹점 이용액 0.5% 적립 or 캐시백 · 전국 영화관 3,000원 할인"
2179,"기본 선택서비스 적립 또는 캐시백
프리미엄 선택서비스 적립 또는 캐시백"
2179,전 가맹점 이용액 0.5% 적립/캐시백
2179,전국 영화관 건당 8천원 이상 이용시 3천원 할인
2179,현대카드ZERO Edition2(할인형)
2180,선택업종 최대 1.5% 적립 · 후불교통 5% J머니 적립 · 주요 카페/베이커리 5% J머니 적립
2180,"전월실적, 한도제한없이 선택 타입 업종 최대 1% 적립
- SPECIAL 적립 (1.5%) / TOP 적립 (1.0%)"
2180,적립
2180,JUST LIFE 적립서비스
2181,"모든 가맹점 0.7% 적립/캐시백 · 전국 골프장 10만원 당 5천원 적립/캐시백 · 전국 영화관 3,000원 할인"
2181,적립
2181,건당 결제 금액에 따라 1.2% 또는 0.7% 적립/캐시백
2181,전국 모든 골프장 건별 사용금액 10만원당 5천원 적립/캐시백
2181,전국 영화관 건당 8천원 이상 이용시 3천원 할인
2183,모든 가맹점 0.7% 적립/캐시백 · 전국 골프장 10만원 당 5천원 적립/캐시백 · 바우처 6종 10만원 상당 택1
2183,적립
2183,건당 결제 금액에 따라 1.2% 또는 0.7% 적립/캐시백
2183,전국 모든 골프장 건별 사용금액 10만원당 5천원 적립/캐시백
2183,전국 영화관 건당 8천원 이상 이용시 3천원 할인
2184,10대 소비영역 TOP3업종 최대 2% 캐시백
2184,10대 소비영역 중 고객님의 Top3 업종 이용금액에 대해서 2~4배 캐시백
2185,"주유소,충전소 리터당 80~100원 청구할인 · 손해보험 업종 2% 청구할인 · 생활 4대영역 최대 10% 청구할인"
2185,전국 모든 주유소·충전소에서 리터당 80원 ~ 100원 청구할인
2185,손해보험업종 2% 청구할인
2185,"생활4대영역(마트, 쇼핑, 외식, 카페) 최대 10% 청구할인"
2189,특정 업종 최대 5% 캐시백
2189,캐시백
2189,TRIPLE 캐시백 서비스
2190,"해피포인트 가맹업종 최대 20% 캐시백 · 영화 2,000원 캐시백 · 대중교통 10% 캐시백"
2190,해피포인트 가맹점 할인 서비스
2190,"영화(CGV, 메가박스, 롯데시네마) 2천원 청구할인
대중교통(버스/지하철) 및 편의점 10% 청구할인"
2191,건당 이용금액 최대 1.2% 캐시백
2191,캐시백
2191,건당 이용금액 구간별 0.2% ~ 1.2% 캐시백 서비스
2192,"병/의원,산후조리원 3% 캐시백 · 대중교통 3% 캐시백 · 이동통신요금 1,000원 캐시백"
2193,카드이용금액 연 최대 5% 캐시백
2193,캐시백
2193,카드이용금액의 최대 연 5% 캐시백 제공
2194,대형마트 최대 20% 할인 · 편의점 최대 20% 할인 · 커피업종 최대 20% 할인
2194,할인
2194,전월 실적에 따라 5% ~ 최대 20% 다양한 할인
2195,신차 구매 시 1.5% M포인트 적립 · 당월 이용금액에 따라 최대 1% M포인트 적립 · KIA Members 제휴처 최대 2% 기아멤버스 포인트 적립
2195,적립
2195,모든 가맹점에서 기본 M포인트 적립
2195,"기아 신차 구매 시 1.5% M포인트 적립
기아 신차 구매 시 2만 기아멤버스 포인트 적립"
2195,"Kia Members 멤버십 서비스
연간 이용금액 6백만원 이상 시 차년도 1만 기아멤버스 포인트 적립"
2195,현대카드ZERO Edition2(할인형)
2196,신차 구매 시 1.5% M포인트 적립 · 당월 이용금액 0.5% M포인트 적립 · 전기차 충전 최대 70% 할인
2196,적립
2196,"당월 이용금액에 따라 국내외 가맹점 이용금액의 0.5% M포인트 적립
Kia Members 제휴처에서 이용 시 당월 이용금액에 따라 0.5% 동시 적립"
2196,전기차 충전 시 당월 이용금액에 따라 30~70% 할인
2196,"[반값카드] 매월 3만원까지 전기차충전 반값 공략법, 전기차충전 50% 카드"
2197,국내 가맹점 최대 1% M포인트 적립 · 경차 유류세 환급
2197,적립
2197,"월 100만원 미만 이용 시 0.5% M포인트 적립
월 100만원 이상 이용 시 1% M포인트 적립"
2197,프로스포츠 입장권 할인
2198,"캐롯손해보험료 납부 시 최대 24,000원 할인 · 업종별 0.5~3% 적립 · 현대,기아차 구매 시 1.5% 특별적립"
2198,캐롯손해보험료 청구 할인
2198,적립
2198,"업종별 0.5~3% 적립
월 100만원 이상 이용 시 1.5배 적립"
2198,현대카드ZERO Edition2(할인형)
2199,산림조합-현대카드M(청구할인형)
2199,산림조합-현대카드M(청구할인형)
2199,산림조합-현대카드M(청구할인형) · 현대카드
2199,"산림조합 납부금액 최대 17,000원 할인 · 국내외 전 가맹점 0.2% 적립 · 현대,기아차 구매 시 1.5% 특별적립"
2199,산림조합상조 납부금액 청구 할인
2199,적립
2199,국내외 가맹점에서 0.2% M포인트 적립
2199,현대카드ZERO Edition2(할인형)
2199,현대카드ZERO Edition3(할인형)
2210,음반/티켓 10% 할인 · 편의점/백화점 10% 할인 · 대중교통/배달앱 10% 할인
2210,할인
2210,[FANDOM] 팬덤 10% 청구할인
2210,[SHOPPING] 쇼핑 10% 청구할인
2210,[LIFE] 생활 10% 청구할인
2210,현대카드ZERO Edition2(할인형)
2211,온라인 간편결제 1.5% 할인 · 편의점 1.5% 할인 · 대중교통/택시 1.5% 할인
2211,적립
2211,기본 : 국내외 가맹점 0.8% 청구 할인
2211,플러스 : 온라인 간편결제 1.5% 청구 할인
2211,플러스 : 편의점 1.5% 청구 할인
2211,플러스 : 커피전문점 1.5% 청구 할인
2211,플러스 : 교통 1.5% 청구 할인
2211,플러스 : 이동통신요금 1.5% 청구 할인
2211,"플러스 : 넷플릭스, 유튜브 프리미엄, 웨이브, 티빙, 왓챠 1.5% 청구 할인"
2211,"BC카드, 전월 실적도 할인 한도도 없는 케이뱅크 PLCC '케이뱅크 SIMPLE 카드' 출시"
2211,현대카드ZERO Edition2(할인형)
2212,편의점 10% 캐시백 · 커피전문점 10% 캐시백 · 백화점/마트/쇼핑 10% 캐시백
2212,[기본혜택] 주요편의점 10%캐시백
2212,[기본혜택] 주요커피전문점 10%캐시백
2212,"선택형 캐시백 혜택(택1)_백화점&마트 캐시백형
백화점, 주요 할인점 10%캐시백"
2212,"선택형 캐시백 혜택(택1)_온라인쇼핑 캐시백형
대형 온라인 쇼핑몰 10%캐시백"
2212,"선택형 캐시백 혜택(택1)_주유 캐시백형
대형 온라인 쇼핑몰 10%캐시백"
2213,온라인 모든가맹점 10% 캐시백
2213,캐시백
2213,"온라인 어디서나 10% 캐시백 (통합 월간 캐시백 한도 내)
가맹점 상관없이 온라인 결제시 어디서나 10% 캐시백 혜택 제공"
2214,CMA우대금리 0.1% 제공
2214,"CMA 우대금리 0.1% 제공
업무시간 內 롯데ATM 입/출금 수수료 면제 등"
2215,점심식사 10% 할인 · 커피 10% 할인 · 편의점 10% 할인
2215,점심할인 10%(월10회)
2215,커피할인 10%(월10회)
2215,편의점할인 10%(월10회)
2215,할인
2215,할인액의 20%를 추가 할인!
2216,미래에셋증권 체크카드(할인 2)
2216,미래에셋증권 체크카드(할인 2)
2216,미래에셋증권 체크카드(할인 2) · 미래에셋증권
2216,"커피전문점 10% 할인 · 편의점 10% 할인 · 디지털구독 건당 5,000원 할인"
2216,커피전문점 10% 할인
2216,"편의점 10% 할인
마트 5% 할인"
2216,디지털구독 10% 할인
2216,미래에셋증권 체크카드 (캐시백 2)
2216,미래에셋증권 체크카드(할인 2)
2216,미래에셋증권 체크카드 (캐시백 2)
2217,미래에셋증권 체크카드 (캐시백 2)
2217,미래에셋증권 체크카드 (캐시백 2)
2217,미래에셋증권 체크카드 (캐시백 2) · 미래에셋증권
2217,이용금액의 0.5~1% 캐시백
2217,전월 사용금액에 따라 0.5~1% 캐시백 지급
2217,미래에셋증권 체크카드(할인 2)
2217,미래에셋증권 체크카드(할인 2)
2217,미래에셋증권 체크카드 (캐시백 2)
2218,소셜커머스 10% 할인 · 커피 10% 할인 · 택시요금 10% 할인
2218,소셜커머스 10% 할인
2218,커피 10% 할인
2218,편의점 10% 할인
2218,택시요금 10% 할인
2218,현대카드ZERO Edition2(할인형)
2219,대형마트 5% 할인 · 배달앱 5% 할인 · 주유시 리터당 40원 할인
2219,대형마트 이용금액의 5% 할인
2219,온라인쇼핑몰 이용금액의 5% 할인
2219,배달 앱 이용금액의 5% 할인
2219,주유 시 리터당 40원 할인
2219,할인
2219,"현장할인서비스
특급호텔, F&B, 유명 레스토랑 Life 스타일 제휴처 현장할인"
2219,현대카드ZERO Edition2(할인형)
2220,모든가맹점 0.3% 캐시백 · GS칼텍스 100원/L 캐쉬백 · 이동통신요금 5천원 할인
2220,모든 가맹점 0.3% 캐쉬백
2220,"이동통신요금 5,000원 할인"
2221,모든가맹점 0.6% 캐시백 · 금융상품가입 시 2.5% 추가캐시백
2221,"모든 가맹점 0.6% 캐쉬백
금융상품가입 시 최대 2.5% 추가 캐쉬백"
2222,국내가맹점 0.3% 캐시백
2222,할인
2222,전월 실적 제한없이 국내 가맹점 이용금액의 0.3% 캐시백
2222,미래에셋증권 체크카드(할인 2)
2223,할인
2223,"현장할인서비스
특급호텔, F&B, 유명 레스토랑 Life 스타일 제휴처 현장할인"
2224,Syrup멤버십포인트 적립 서비스 · 모바일쿠폰 최대 3만원 제공 · 호텔 최대 50% 할인
2224,할인
2224,"현장할인서비스
높은 할인율과 다양한 제휴처!"
2225,한도없이 0.5% 캐시백 · 호텔 최대 50% 할인
2225,할인
2225,"언제 어디서든 한도없이, 사용 금액의 0.5% 무제한 캐시백"
2225,할인
2225,"현장할인서비스
높은 할인율과 다양한 제휴처!"
2225,현대카드ZERO Edition2(할인형)
2226,국내외가맹점 0.5% 캐시백 · 스페셜가맹점 5% 캐시백
2226,"기본캐시백: 전월 실적조건 없이 0.5% 캐시백
특별캐시백: 최대 5% 캐시백"
2226,현대카드ZERO Edition2(할인형)
2227,디지털콘텐츠 20% 캐시백 · 온라인쇼핑 15% 캐시백 · 배달앱 15% 캐시백
2227,"유튜브프리미엄, 넷플릭스, 웨이브, 티빙, 멜론, 지니 20% 캐시백"
2227,"11번가, G마켓, 옥션, 쿠팡, 위메프, 티몬 15% 캐시백"
2227,"배달의민족, 요기요, 쿠팡이츠 15% 캐시백"
2227,"스타벅스, 투썸플레이스, 이디야 5% 캐시백"
2227,"올리브영, 랄라블라, 다이소, GS25, CU, 이마트24 5% 캐시백"
2227,"우편요금, 인터넷우체국, 우체국쇼핑, EMS 5% 캐시백"
2228,스타벅스 최대 60% 할인 · 영화 50% 할인 · 이동통신 10% 할인
2228,"스타벅스 50% 결제일 할인
간편결제 시 스타벅스 60% 결제일 할인"
2228,"롯데시네마, CGV 50% 결제일 할인"
2228,"시내버스, 지하철 10% 결제일 할인"
2228,"SKT, KT, LG U+ 10% 결제일 할인"
2228,"배달의 민족, 쿠팡이츠 5% 결제일 할인"
2228,"에디터가 뽑은 2023 롯데카드 TOP5│실적 없어도 괜찮아요, 무조건 1.2% 할인"
2228,현대카드ZERO Edition2(할인형)
2230,생활업종 5% 할인 · 자동차보험료 3만원 할인
2230,생활업종 5% 결제일 할인
2230,자동차보험료 3만원 결제일 할인
2230,신용카드로 자동차보험료 내는 꿀팁 & 자동차보험 할인 신용카드 추천┃2026년 기준
2232,국내가맹점 최대1% 적립 · 플러스머니 5천머니 적립 · SK주유소 3천원 할인
2232,적립
2232,"[데일리 적립]
전월실적 없이도 0.3%~1.0% 하나머니 적립(적립한도 없음)"
2232,적립
2232,"[플러스 적립]
온라인쇼핑, 통신/교통/자동이체, 해외영역별 이번달 합산 이용금액 10만원 이상시 5천 하나머니 적립"
2232,SK주유소 월 최대 6천원 할인
2232,스타벅스/커피빈 4천원 이상 결제시 4천원 청구할인
2232,"이번달 아파트관리비 / 4대보험 자동이체 금액
합산 10만원 이상일 때 5천 하나머니 적립"
2233,네이버플러스멤버십 무료 이용권 · 네이버플러스멤버십 회원 5% 적립 · 그외가맹점 1% 적립
2233,네이버페이 포인트 최대 5% 적립
2233,"2026 넷플릭스 품은 네이버플러스 멤버십 총정리: 가격부터, 활용팁, 구독료 반값 할인 신용카드 추천까지"
2233,"2026 KBO 야구 중계, 티빙 & OTT 구독료 할인카드로 단돈 500원에 보는 꿀팁"
2233,현대카드ZERO Edition2(할인형)
2234,많이 쓰는 영역 자동 맞춤 5% 할인 · 주유/이동통신/아파트관리비 2.5% 할인 · 국내외가맹점 0.5% 할인
2234,할인
2234,"많이 쓰는 영역 5% 자동 맞춤 할인
(백화점·할인점·슈퍼마켓 영역)"
2234,주유·이동통신·아파트 관리비 2.5% 할인
2234,국내외 가맹점 0.5% 할인
2234,"아파트관리비 실적 인정 카드만 모았다, 2026 아파트관리비 할인카드 추천 BEST 4"
