card_id,min_amount,min_amount_source,category_id,group_name,benefit_type,rate,fixed_amount,unit_basis,unit_type,raw_text
2475,0,CARD_LEVEL,4,금융,FREE_SERVICE,,,,,KEB하나은행 자동화기기(CD/ATM) 수수료 월 10회 면제
2479,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,쇼핑 10% 할인
2479,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,생활 10% 할인
2481,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,7.0,,,,생활쇼핑 가맹점 7% 결제일 할인
2481,300000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,10.0,,,,커피전문점/제과점 10% 결제일 할인
2481,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,"주말 복합쇼핑몰 10% 결제일 할인
주말 3대 할인점 10% 결제일 할인"
2483,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,1.0,,,,"6대 생활영역 이용금액 1% 기본캐시백
음식점, 온라인쇼핑, 대형마트·편의점, 통신비, 병원비, 교통"
2484,500000,CARD_LEVEL,9,주유소,RATE_DISCOUNT,1.0,,,,SK 주유소 1% 청구할인
2486,0,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,LFmall (lfmall.co.kr) 이용 시 5% 청구할인
2486,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,국내외 가맹점 이용 시 0.5% 포인트리 적립
2487,300000,CARD_LEVEL,10,영화,FREE_SERVICE,,,,,"CGV 영화관람권 1매 무료 예매, CGV 영화관람권 5천원 할인
CGV 매점 콤보 할인"
2488,500000,CARD_LEVEL,6,기타,RATE_DISCOUNT,10.0,,,,베베쿡 10% 할인
2488,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,"일상생활 쇼핑 할 때에도 5% 결제일 할인
할인점/백화점/창고형 할인매장/신선식품 배송"
2488,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,"주요 커피점, 잡화, 온라인서점 쇼핑할 때에도 5% 결제일 할인"
2489,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.0,,,,전 가맹점 1% 할인
2489,0,CARD_LEVEL,14,생활,RATE_DISCOUNT,0.5,,,,생활 편의 업종 0.5% 추가 할인
2489,0,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,페이북 쇼핑 5% 할인
2489,0,CARD_LEVEL,29,여행/숙박,FREE_SERVICE,,,,,비씨투어 멤버스 서비스 무료 가입
2491,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.9,,,,[Daily 결제일 할인] 국내 이용금액 최대 0.9% / 해외 이용금액 0.5% 결제일 할인
2495,500000,CARD_LEVEL,7,백화점,RATE_DISCOUNT,7.0,,,,"신세계백화점 최대 7% 할인, 마이신한포인트 1% 적립"
2495,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,신세계 계열사 5% 할인
2495,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,커피·배달앱·온라인서점·잡화 5% 할인
2496,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,7.0,,,,신세계 계열사 7% 할인
2496,400000,CARD_LEVEL,9,주유소,FIXED_AMOUNT,,40,,,"GS칼텍스, S-OIL 리터 당 40원 할인"
2497,500000,CARD_LEVEL,6,기타,FIXED_AMOUNT,,11000,,,"할부 이용 시 월 11,000원 캐시백"
2515,500000,CARD_LEVEL,23,바우처,VOUCHER,,100000,,,투자/쇼핑/호텔/골프 바우처 중 택1 10만원 상당 바우처 제공 (연 1회)
2516,500000,CARD_LEVEL,23,바우처,VOUCHER,,300000,,,"투자/쇼핑/호텔/골프 바우처 중 택3, 30만원 상당 바우처 제공 (연 1회)"
2517,0,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,온라인쇼핑몰 5% 네이버페이 포인트 적립
2517,0,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,1.0,,,,해외 1% 네이버페이 포인트 적립
2519,0,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,30.0,,,,패션 30% 캐시백
2523,300000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,10.0,,,,패밀리레스토랑 10% 청구할인
2523,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,커피 20% 청구할인
2523,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,주요 놀이공원 자유이용권 50% 현장할인
2525,0,CARD_LEVEL,9,주유소,FIXED_AMOUNT,,100,,,[Daily 할인] 주유 리터당 60~100원 청구할인
2525,0,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,[Daily 할인] 대중교통 10% 청구할인
2525,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,[Daily 할인] 커피 10% 청구할인
2526,0,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,LG트윈스 용품 구매 시 10% 현장 할인
2526,0,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3000,,,"전국 CGV 영화관 3,000원(2매 기준) 현장할인"
2526,0,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,"롯데월드, 서울랜드, 에버랜드 자유이용권 50% 및 캐리비안베이 입장권 30% 할인"
2527,0,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,4대 편의점 이용 시 10% 적립
2527,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피 업종 이용 시 10% 적립
2527,0,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,1.0,,,,해외 이용금액 1% 적립
2528,0,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,4대 편의점 이용 시 10% 적립
2528,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피 업종 이용 시 10% 적립
2528,0,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,1.0,,,,해외 이용금액 1% 적립
2528,0,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,놀이 영역 이용 시 10% 적립
2529,0,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,3.0,,,,해외 가맹점 3% 하나머니 적립 (신용카드 결제 시)
2529,0,CARD_LEVEL,15,면세점,RATE_DISCOUNT,3.0,,,,면세점 3% 하나머니 적립
2530,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,커피음료전문점 업종 5% 환급할인 (평일만)
2530,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,"대중교통(버스, 지하철) 5% 청구할인"
2533,400000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,2~3개월 무이자 할부 서비스
2534,500000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,10.0,,,,할인점 10% 결제일 할인
2534,500000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,1.0,,,,"전월 이용금액에 관계없이, 할인한도 없이 해외 1% 결제일할인"
2537,0,CARD_LEVEL,22,대형마트,FIXED_AMOUNT,,30000,,,"롯데마트, MAXX 월 최대 30,000원 결제일 할인"
2539,300000,CARD_LEVEL,9,주유소,RATE_DISCOUNT,10.0,,,,S-OIL 주유 10% 결제일할인
2539,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,30.0,,,,스타벅스 드라이브스루 30% 결제일할인
2539,300000,CARD_LEVEL,6,기타,RATE_DISCOUNT,10.0,,,,주차장/대리운전 10% 결제일 할인
2543,500000,CARD_LEVEL,7,백화점,RATE_DISCOUNT,1.0,,,,신세계백화점 1% 할인
2543,500000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,10000,,,"모든 영화관 10,000원 결제일할인"
2543,500000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,커피전문점 20% 결제일할인
2543,500000,CARD_LEVEL,8,패밀리레스토랑,FIXED_AMOUNT,,20000,,,"VIPS•더플레이스 20,000원 결제일할인"
2546,0,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,4대 편의점 10% 적립
2546,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피 업종 10% 적립
2546,0,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,놀이 영역 이용 시 10% 적립
2547,0,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,4대 편의점 이용 시 10% 적립
2547,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피 업종 이용 시 10% 적립
2550,200000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,"[일상] 스타벅스, 커피빈 10% 할인"
2550,200000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,"[일상] GS25, CU 5% 할인"
2550,200000,CARD_LEVEL,5,통신,FIXED_AMOUNT,,2500,,,"[일상] SKT, KT, LG U+, Liiv M 2,500원 할인"
2550,200000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,4000,,,"[일상] CGV 4,000원 할인"
2550,200000,CARD_LEVEL,11,테마파크,FIXED_AMOUNT,,15000,,,"[일상] 에버랜드, 롯데월드 15,000원 할인"
2558,400000,CARD_LEVEL,27,교통,RATE_DISCOUNT,10.0,,,,대중교통 10% 결제일 할인
2558,400000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,커피전문점 20% 결제일 할인
2558,400000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,3.0,,,,온라인쇼핑 3% 결제일 할인
2563,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,대중교통 10% 캐시백
2563,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,10.0,,,,이동통신 10% 캐시백
2563,300000,CARD_LEVEL,19,편의점,FIXED_AMOUNT,,1000,,,"편의점/커피전문점/제과 1,000원 캐시벡"
2563,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3000,,,"CGV 3,000원 할인"
2565,400000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,10.0,,,,온라인쇼핑 10% 할인
2565,400000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피 10% 할인
2565,400000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,5.0,,,,대형마트 5% 할인
2565,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,편의점 5% 할인
2566,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.2,,,,국내 가맹점 1.2% 결제일 할인
2566,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,2.0,,,,해외 가맹점 2.0% 결제일 할인
2567,0,CARD_LEVEL,19,편의점,RATE_DISCOUNT,1.0,,,,GS25 1%/5%/10% 결제일 할인
2567,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피전문점/배달앱 10% 결제일할인
2567,0,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.0,,,,해외 1% 결제일 할인
2568,0,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,버스·지하철 10% 청구할인
2568,0,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신요금 5% 환급할인
2568,0,CARD_LEVEL,10,영화,RATE_DISCOUNT,35.0,,,,CGV 35% 환급할인
2568,0,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,20.0,,,,"아웃백, VIPS 20% 환급할인"
2568,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,스타벅스 20% 환급할인
2568,0,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,에버랜드·롯데월드 50% 환급할인
2568,0,CARD_LEVEL,4,금융,FREE_SERVICE,,,,,금융수수료 면제 서비스
2568,0,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,GS25 5% 환급할인
2570,200000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,[오늘 하루 SHOPPING] 온라인 쇼핑 5% 캐시백
2570,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,[오늘 하루 SHOPPING] 안경/렌즈 5% 캐시백
2570,200000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,[오늘 하루 EAT] 커피 5% 캐시백
2570,200000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,[오늘 하루 LIFE] 대중교통(버스/지하철) 5% 캐시백
2570,200000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,[오늘 하루 LIFE] 이동통신 5% 캐시백
2570,200000,CARD_LEVEL,26,해외,RATE_DISCOUNT,5.0,,,,[오늘 하루 LIFE] 해외 5% 캐시백
2570,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,[오늘 하루 LIFE] 어학시험 5% 캐시백
2571,300000,CARD_LEVEL,14,생활,FIXED_AMOUNT,,3000,,,"생활요금 정기결제 월 최대 3,000원 할인"
2583,400000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,커피전문점 5% 청구할인
2583,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,편의점 5% 청구할인
2585,200000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,대중교통(버스/지하철) 이용 시 최대 5% 적립
2585,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,2.0,,,,생활편의영역(통신·편의점·생활잡화·디지털컨텐츠·커피) 이용시 2% 적립
2585,200000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,1.3,,,,해외 이용금액에 대해 1.3% 적립
2588,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,"스타벅스, 커피빈 10% 할인"
2588,0,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,"GS25, CU 5% 할인"
2588,0,CARD_LEVEL,5,통신,FIXED_AMOUNT,,2500,,,"SKT, KT, LG U+, Liiv M 2,500원 할인"
2588,0,CARD_LEVEL,10,영화,FIXED_AMOUNT,,4000,,,"CGV 4,000원 할인"
2588,0,CARD_LEVEL,11,테마파크,FIXED_AMOUNT,,15000,,,"에버랜드, 롯데월드 15,000원 할인"
2588,0,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,2.0,,,,해외 가맹점 2% 할인
2589,0,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,1.0,,,,GS리테일 점내 이용 시 GS&POINT 1% 적립
2589,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.1,,,,그 외 모든 가맹점 이용 시 GS&POINT 0.1% 기본 적립
2595,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,20.0,,,,랭킹닭컴 20% 청구할인
2595,300000,CARD_LEVEL,35,골프,RATE_DISCOUNT,10.0,,,,골프(연습)장 최대 10% 청구할인
2598,400000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,30.0,,,,빕스/뚜레쥬르/CGV 이용금액 30% CJ ONE 포인트 적립
2603,400000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,150,,,주유소(충전소 포함) 리터당 150원~300원 청구할인
2605,400000,CARD_LEVEL,3,주유,RATE_DISCOUNT,5.0,,,,주유 5% 청구 할인
2605,400000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,5.0,,,,식음료 5% 청구 할인
2608,300000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,40,,,GS칼텍스 주유시 리터랑 40원 결제일 할인
2612,0,CARD_LEVEL,29,여행/숙박,FREE_SERVICE,,,,,[Premium Service] KAL 리무진 버스 무료이용 서비스 제공
2613,500000,CARD_LEVEL,29,여행/숙박,FREE_SERVICE,,,,,[Premium Service] KAL 리무진 버스 무료이용 서비스 제공
2613,500000,CARD_LEVEL,35,골프,FREE_SERVICE,,,,,[Premium Service] 국내 지정 골프장 무료 커피 또는 지정 골프연습장 무료 타석권 제공
2618,500000,CARD_LEVEL,9,주유소,FIXED_AMOUNT,,70,,,주유 리터당 70원·90원 결제일 할인
2618,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,1.5,,,,할인점·온라인쇼핑몰·편의점·배달앱·커피전문점 1.5% 결제일 할인
2618,500000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,5000,,,"영화 5,000원 결제일 할인"
2623,300000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,10.0,,,,온라인 쇼핑 10% 할인(KB Pay 결제 시)
2623,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피/편의점 10% 할인(KB Pay 결제 시)
2623,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,오프라인 쇼핑 5% 할인(KB Pay 결제 시)
2624,300000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,10.0,,,,온라인 쇼핑 10% 할인 (KB Pay 결제 시)
2624,300000,CARD_LEVEL,3,주유,RATE_DISCOUNT,5.0,,,,"주유 100원/L, 편의점 5% 할인"
2624,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,10.0,,,,"이동통신 10%, OTT 30% 할인"
2624,300000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,30.0,,,,패밀리레스토랑 30% 할인
2624,300000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,5.0,,,,해외 가맹점 5% 할인
2625,200000,CARD_LEVEL,18,카페,FIXED_AMOUNT,,100,,,커피 업종 100원 할인
2625,200000,CARD_LEVEL,19,편의점,FIXED_AMOUNT,,200,,,편의점 200원 할인
2625,200000,CARD_LEVEL,17,대중교통,FIXED_AMOUNT,,1000,,,"대중교통 1,000원 할인"
2630,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,"에버랜드 종일권(대인 동반 소인 1매) 50% 현장할인
캐리비안베이 종일권 30% 현장할인"
2630,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,20.0,,,,"직영 기념품 매장 20% 현장할인
정기권 10% 현장할인"
2630,300000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,60,,,SK주유소 리터당 60원 청구할인
2630,300000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,20.0,,,,"VIPS, 아웃백, TGIF 20% 청구할인"
2631,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,1.0,,,,생활 필수 영역 1% 모니머니 리워드 추가 적립
2631,300000,CARD_LEVEL,18,카페,FIXED_AMOUNT,,5000,,,"스타벅스 5,000원 할인"
2633,500000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,온라인 쇼핑 최대 5% 결제일 할인
2634,0,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,온라인 쇼핑 최대 5% 결제일 할인
2634,0,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,"SKT, KT, LG U+ 5% 결제일 할인"
2635,400000,CARD_LEVEL,13,선택형,FIXED_AMOUNT,,30000,,,"Triple in 혜택
5개의 생활 업종 중 3개 최대 30,000원 할인"
2636,0,CARD_LEVEL,23,바우처,VOUCHER,,50000,,,"Special Gift 혜택 (롯데상품권카드 5만원권 1매 / 3개월간 1,000만원 이상 이용시 제공)"
2637,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,커피전문점 업종 이용금액에 5% 카카오페이포인트 적립
2637,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,대중교통 이용금액에 5% 카카오페이포인트 적립(버스/지하철)
2637,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.0,,,,해외(온라인 포함) 이용금액에 1% 카카오페이포인트 적립
2638,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,편의점 이용금액에 5% 카카오페이포인트 적립
2638,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,통신요금 자동이체 이용금액에 5% 카카오페이포인트 적립
2638,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.0,,,,해외(온라인 포함) 이용금액에 1% 카카오페이포인트 적립
2639,50000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,5.0,,,,"[DO EAT] 편의점, 배달의민족 5% 적립"
2639,50000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,"[DO BUY] 쿠팡, 무신사 5% 적립"
2641,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,대중 교통(10% 에코머니포인트 적립)
2641,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,공유 모빌리티 (10% 에코머니포인트 적립)
2641,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피 전문점 (10% 에코머니포인트 적립)
2643,0,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,0.6,,,,"마트, SSM, 백화점 0.6% 하나머니 적립"
2643,0,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,1.0,,,,"버스, 지하철 1.0% 하나머니 적립"
2651,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,7.0,,,,커피전문점/헬스&뷰티/온라인쇼핑몰/이동통신 7% W POINT 적립
2651,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.5,,,,해외 1.5% W POINT 적립
2652,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,에버랜드 50%/캐리비안 베이 30% 할인
2652,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,3.0,,,,에버랜드리조트 3% 솜 적립
2652,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.5,,,,해외 1.5% 솜 적립
2654,400000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,대중교통 10% 할인
2654,400000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피 10% 할인
2654,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,편의점 10% 할인
2655,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.8,,,,기본 Discount - 0.8% 기본 청구할인
2656,0,CARD_LEVEL,5,통신,FIXED_AMOUNT,,20000,,,"SKT, KT, LG U+ 월 최대 20,000원 결제일 할인"
2657,500000,CARD_LEVEL,18,카페,RATE_DISCOUNT,50.0,,,,[REWARD] 커피 50% 하나머니 적립 (지난달 실적 조건 및 적립한도 확인)
2661,400000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.0,,,,해외 1% 할인
2662,500000,CARD_LEVEL,23,바우처,VOUCHER,,120000,,,연간 12만원 상당 바우처 제공(연 1회)
2662,500000,CARD_LEVEL,28,프리미엄 서비스,FREE_SERVICE,,,,,공항 및 국내 특급 호텔 무료 발레파킹 서비스
2663,500000,CARD_LEVEL,23,바우처,VOUCHER,,250000,,,연간 25만원 상당 바우처 제공(연 1회)
2663,500000,CARD_LEVEL,28,프리미엄 서비스,FREE_SERVICE,,,,,공항 및 국내 특급 호텔 무료 발레파킹 서비스
2664,500000,CARD_LEVEL,23,바우처,VOUCHER,,850000,,,국내 트래블・패션/뷰티 영역에서 사용 가능한 85만원 상당 바우처 제공(연 1회)
2664,500000,CARD_LEVEL,28,프리미엄 서비스,FREE_SERVICE,,,,,인천국제공항 및 국내 특급호텔 무료 발레파킹
2667,0,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.0,,,,해외 대중교통 컨택리스 방식으로 이용 시 1% 결제일 할인
2671,0,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,2.0,,,,쿠팡&슈퍼마켓 2% 할인
2671,0,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,4.0,,,,온라인식품&쇼핑 4% 할인
2671,0,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,4.0,,,,오픈마켓 4% 할인
2671,0,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,2~3개월 무이자할부
2673,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,1.0,,,,[일상 생활비 적립 서비스] 국내 건당 결제금액별 0.2~1% 포인트 적립・해외 결제금액 1% 포인트 적립
2676,500000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,2.0,,,,해외 2% 할인
2676,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,1.0,,,,일상 필수 영역 1% 할인
2677,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,[퍼스널 쇼핑 적립] 패션/럭셔리/라이프/해외 5% 적립
2678,500000,CARD_LEVEL,29,여행/숙박,RATE_DISCOUNT,5.0,,,,퍼스널 트래블(패키지/플랫폼/교통/해외) 5% 적립
2680,500000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,10.0,,,,온라인 쇼핑몰 10% 청구 할인
2680,500000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,편의점 10% 청구 할인
2680,500000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피전문점 10% 청구 할인
2680,500000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,대중교통 10% 청구 할인(K-패스 또는 후불형 기후동행카드 신청 가능)
2681,500000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,"버스/지하철 10% 청구할인 (월 1만원, 월 2만원)"
2681,500000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,스타벅스/커피빈 10% 청구할인 (월 5천원)
2682,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,"버스/지하철 10% 캐시백 (월 3천원, 월 6천원)"
2682,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,1.0,,,,스타벅스/커피빈 1% 캐시백 (월 5천원)
2683,500000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,10.0,,,,온라인 쇼핑몰 10% 청구 할인
2683,500000,CARD_LEVEL,3,주유,RATE_DISCOUNT,10.0,,,,주유 10% 청구 할인
2683,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,생활 요금 정기 결제 10% 청구 할인
2684,500000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,10.0,,,,온라인 쇼핑몰 10% 청구 할인
2684,500000,CARD_LEVEL,10,영화,RATE_DISCOUNT,10.0,,,,영화 10% 청구 할인
2684,500000,CARD_LEVEL,26,해외,RATE_DISCOUNT,10.0,,,,해외 가맹점 10% 청구 할인
2685,300000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,100.0,,,,해외 이용 환율우대 100% (USD기준)
2685,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,자주 쓰는 일상 영역 10% 할인 (KB Pay 결제 시)
2685,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,온라인 항공/면세점 5% 할인 (KB Pay 결제 시)
2685,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,10.0,,,,철도・고속버스 10% 할인
2686,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,55.0,,,,"[Discount 4 서비스] 하나. Discount 55% 커피 4대 브랜드통합 스타벅스, 투썸플레이스, 커피빈, 폴바셋"
2686,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,33.0,,,,"[Discount 4 서비스] 둘. Discount 33% 대중교통 시내버스/지하철 (후불 교통기능 선택 시 제공), 택시"
2686,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,11.0,,,,[Discount 4 서비스] 셋. Discount 11% 편의점
2686,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,5500,,,"[Discount 4 서비스] 넷. Discount 5,500원 영화관"
2687,300000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,10.0,,,,[쇼핑 할인의 정석] 온라인 쇼핑 10% 청구할인
